env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 1.8571 4.1429 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
0 8 15 0 0 0 0
0 8 16 0 0 0 0
0 8 17 0 0 0 0
0 8 18 0 0 0 0
0 8 19 0 0 0 0
0 9 0 0 0 0 0
0 9 19 0 0 0 0
0 10 0 0 0 0 0
0 10 1 0 0 0 0
0 10 2 0 0 0 0
0 10 3 0 0 0 0
0 10 4 0 0 0 0
0 10 5 0 0 0 0
0 10 6 0 0 0 0
0 10 7 0 0 0 0
0 10 8 0 0 0 0
0 10 9 0 0 0 0
0 10 10 0 0 0 0
0 10 11 0 0 0 0
0 10 12 0 0 0 0
0 10 13 0 0 0 0
0 10 14 0 0 0 0
0 10 15 0 0 0 0
0 10 16 0 0 0 0
0 10 17 0 0 0 0
0 10 18 0 0 0 0
0 10 19 0 0 0 0
0 11 0 0 0 0 0
0 11 19 0 0 0 0
0 12 0 0 0 0 0
0 12 19 0 0 0 0
0 13 0 0 0 0 0
0 13 1 0 0 0 0
0 13 2 0 0 0 0
0 13 3 0 0 0 0
0 13 4 0 0 0 0
0 13 5 0 0 0 0
0 13 6 0 0 0 0
0 13 7 0 0 0 0
0 13 8 0 0 0 0
0 13 9 0 0 0 0
0 13 10 0 0 0 0
0 13 11 0 0 0 0
0 13 12 0 0 0 0
0 13 13 0 0 0 0
0 13 14 0 0 0 0
0 13 15 0 0 0 0
0 13 16 0 0 0 0
0 13 17 0 0 0 0
0 13 18 0 0 0 0
0 13 19 0 0 0 0
0 14 0 0 0 0 0
0 14 19 0 0 0 0
0 15 0 0 0 0 0
0 15 1 0 0 0 0
0 15 2 0 0 0 0
0 15 3 0 0 0 0
0 15 4 0 0 0 0
0 15 5 0 0 0 0
0 15 6 0 0 0 0
0 15 7 0 0 0 0
0 15 8 0 0 0 0
0 15 9 0 0 0 0
0 15 10 0 0 0 0
0 15 11 0 0 0 0
0 15 12 0 0 0 0
0 15 13 0 0 0 0
0 15 14 0 0 0 0
0 15 15 0 0 0 0
0 15 16 0 0 0 0
0 15 17 0 0 0 0
0 15 18 0 0 0 0
0 15 19 0 0 0 0
0 16 0 0 0 0 0
0 16 19 0 0 0 0
0 17 0 0 0 0 0
0 17 1 0 0 0 0
0 17 2 0 0 0 0
0 17 3 0 0 0 0
0 17 4 0 0 0 0
0 17 5 0 0 0 0
0 17 6 0 0 0 0
0 17 7 0 0 0 0
0 17 8 0 0 0 0
0 17 9 0 0 0 0
0 17 10 0 0 0 0
0 17 11 0 0 0 0
0 17 12 0 0 0 0
0 17 13 0 0 0 0
0 17 14 0 0 0 0
0 17 15 0 0 0 0
0 17 16 0 0 0 0
0 17 17 0 0 0 0
0 17 18 0 0 0 0
0 17 19 0 0 0 0
0 18 0 0 0 0 0
0 18 19 0 0 0 0
0 19 0 0 0 0 0
0 19 1 0 0 0 0
0 19 2 0 0 0 0
0 19 3 0 0 0 0
0 19 4 0 0 0 0
0 19 5 0 0 0 0
0 19 6 0 0 0 0
0 19 7 0 0 0 0
0 19 8 0 0 0 0
0 19 9 0 0 0 0
0 19 10 0 0 0 0
0 19 11 0 0 0 0
0 19 12 0 0 0 0
0 19 13 0 0 0 0
0 19 14 0 0 0 0
0 19 15 0 0 0 0
0 19 16 0 0 0 0
0 19 17 0 0 0 0
0 19 18 0 0 0 0
0 19 19 0 0 0 0
0 20 0 0 0 0 0
0 20 19 0 0 0 0
0 21 0 0 0 0 0
0 21 1 0 0 0 0
0 21 2 0 0 0 0
0 21 3 0 0 0 0
0 21 4 0 0 0 0
0 21 5 0 0 0 0
0 21 6 0 0 0 0
0 21 7 0 0 0 0
0 21 8 0 0 0 0
0 21 9 0 0 0 0
0 21 10 0 0 0 0
0 21 11 0 0 0 0
0 21 12 0 0 0 0
0 21 13 0 0 0 0
0 21 14 0 0 0 0
0 21 15 0 0 0 0
0 21 16 0 0 0 0
0 21 17 0 0 0 0
0 21 18 0 0 0 0
0 21 19 0 0 0 0
0 22 0 0 0 0 0
0 22 19 0 0 0 0
0 23 0 0 0 0 0
0 23 1 0 0 0 0
0 23 2 0 0 0 0
0 23 3 0 0 0 0
0 23 4 0 0 0 0
0 23 5 0 0 0 0
0 23 6 0 0 0 0
0 23 7 0 0 0 0
0 23 8 0 0 0 0
0 23 9 0 0 0 0
0 23 10 0 0 0 0
0 23 11 0 0 0 0
0 23 12 0 0 0 0
0 23 13 0 0 0 0
0 23 14 0 0 0 0
0 23 15 0 0 0 0
0 23 16 0 0 0 0
0 23 17 0 0 0 0
0 23 18 0 0 0 0
0 23 19 0 0 0 0
0 24 0 0 0 0 0
0 24 19 0 0 0 0
0 25 0 0 0 0 0
0 25 1 0 0 0 0
0 25 2 0 0 0 0
0 25 3 0 0 0 0
0 25 4 0 0 0 0
0 25 5 0 0 0 0
0 25 6 0 0 0 0
0 25 7 0 0 0 0
0 25 8 0 0 0 0
0 25 9 0 0 0 0
0 25 10 0 0 0 0
0 25 11 0 0 0 0
0 25 12 0 0 0 0
0 25 13 0 0 0 0
0 25 14 0 0 0 0
0 25 15 0 0 0 0
0 25 16 0 0 0 0
0 25 17 0 0 0 0
0 25 18 0 0 0 0
0 25 19 0 0 0 0
0 26 0 0 0 0 0
0 26 1 0 0 0 0
0 26 2 0 0 0 0
0 26 3 0 0 0 0
0 26 4 0 0 0 0
0 26 5 0 0 0 0
0 26 6 0 0 0 0
0 26 7 0 0 0 0
0 26 8 0 0 0 0
0 26 9 0 0 0 0
0 26 10 0 0 0 0
0 26 11 0 0 0 0
0 26 12 0 0 0 0
0 26 13 0 0 0 0
0 26 14 0 0 0 0
0 26 15 0 0 0 0
0 26 16 0 0 0 0
0 26 17 0 0 0 0
0 26 18 0 0 0 0
0 26 19 0 0 0 0
0 27 0 0 0 0 0
0 27 19 0 0 0 0
0 28 0 0 0 0 0
0 28 1 0 0 0 0
0 28 2 0 0 0 0
0 28 3 0 0 0 0
0 28 4 0 0 0 0
0 28 5 0 0 0 0
0 28 6 0 0 0 0
0 28 7 0 0 0 0
0 28 8 0 0 0 0
0 28 9 0 0 0 0
0 28 10 0 0 0 0
0 28 11 0 0 0 0
0 28 12 0 0 0 0
0 28 13 0 0 0 0
0 28 14 0 0 0 0
0 28 15 0 0 0 0
0 28 16 0 0 0 0
0 28 17 0 0 0 0
0 28 18 0 0 0 0
0 28 19 0 0 0 0
0 29 0 0 0 0 0
0 29 1 0 0 0 0
0 29 2 0 0 0 0
0 29 3 0 0 0 0
0 29 4 0 0 0 0
0 29 5 0 0 0 0
0 29 6 0 0 0 0
0 29 7 0 0 0 0
0 29 8 0 0 0 0
0 29 9 0 0 0 0
0 29 10 0 0 0 0
0 29 11 0 0 0 0
0 29 12 0 0 0 0
0 29 13 0 0 0 0
0 29 14 0 0 0 0
0 29 15 0 0 0 0
0 29 16 0 0 0 0
0 29 17 0 0 0 0
0 29 18 0 0 0 0
0 29 19 0 0 0 0
0 30 0 0 0 0 0
0 30 1 0 0 0 0
0 30 2 0 0 0 0
0 30 3 0 0 0 0
0 30 4 0 0 0 0
0 30 5 0 0 0 0
0 30 6 0 0 0 0
0 30 7 0 0 0 0
0 30 8 0 0 0 0
0 30 9 0 0 0 0
0 30 10 0 0 0 0
0 30 11 0 0 0 0
0 30 12 0 0 0 0
0 30 13 0 0 0 0
0 30 14 0 0 0 0
0 30 15 0 0 0 0
0 30 16 0 0 0 0
0 30 17 0 0 0 0
0 30 18 0 0 0 0
0 30 19 0 0 0 0
0 31 0 0 0 0 0
0 31 1 0 0 0 0
0 31 2 0 0 0 0
0 31 3 0 0 0 0
0 31 4 0 0 0 0
0 31 5 0 0 0 0
0 31 6 0 0 0 0
0 31 7 0 0 0 0
0 31 8 0 0 0 0
0 31 9 0 0 0 0
0 31 10 0 0 0 0
0 31 11 0 0 0 0
0 31 12 0 0 0 0
0 31 13 0 0 0 0
0 31 14 0 0 0 0
0 31 15 0 0 0 0
0 31 16 0 0 0 0
0 31 17 0 0 0 0
0 31 18 0 0 0 0
0 31 19 0 0 0 0
0 32 0 0 0 0 0
0 32 1 0 0 0 0
0 32 2 0 0 0 0
0 32 3 0 0 0 0
0 32 4 0 0 0 0
0 32 5 0 0 0 0
0 32 6 0 0 0 0
0 32 7 0 0 0 0
0 32 8 0 0 0 0
0 32 9 0 0 0 0
0 32 10 0 0 0 0
0 32 11 0 0 0 0
0 32 12 0 0 0 0
0 32 13 0 0 0 0
0 32 14 0 0 0 0
0 32 15 0 0 0 0
0 32 16 0 0 0 0
0 32 17 0 0 0 0
0 32 18 0 0 0 0
0 32 19 0 0 0 0
0 33 0 0 0 0 0
0 33 19 0 0 0 0
0 34 0 0 0 0 0
0 34 1 0 0 0 0
0 34 2 0 0 0 0
0 34 3 0 0 0 0
0 34 4 0 0 0 0
0 34 5 0 0 0 0
0 34 6 0 0 0 0
0 34 7 0 0 0 0
0 34 8 0 0 0 0
0 34 9 0 0 0 0
0 34 10 0 0 0 0
0 34 11 0 0 0 0
0 34 12 0 0 0 0
0 34 13 0 0 0 0
0 34 14 0 0 0 0
0 34 15 0 0 0 0
0 34 16 0 0 0 0
0 34 17 0 0 0 0
0 34 18 0 0 0 0
0 34 19 0 0 0 0
0 35 0 0 0 0 0
0 35 18 0 0 0 0
0 35 19 0 0 0 0
0 36 0 0 0 0 0
0 36 1 0 0 0 0
0 36 2 0 0 0 0
0 36 3 0 0 0 0
0 36 4 0 0 0 0
0 36 5 0 0 0 0
0 36 6 0 0 0 0
0 36 7 0 0 0 0
0 36 8 0 0 0 0
0 36 9 0 0 0 0
0 36 10 0 0 0 0
0 36 11 0 0 0 0
0 36 12 0 0 0 0
0 36 13 0 0 0 0
0 36 14 0 0 0 0
0 36 15 0 0 0 0
0 36 16 0 0 0 0
0 36 17 0 0 0 0
0 36 18 0 0 0 0
0 36 19 0 0 0 0
0 37 0 0 0 0 0
0 37 19 0 0 0 0
0 38 0 0 0 0 0
0 38 1 0 0 0 0
0 38 2 0 0 0 0
0 38 3 0 0 0 0
0 38 4 0 0 0 0
0 38 5 0 0 0 0
0 38 6 0 0 0 0
0 38 7 0 0 0 0
0 38 8 0 0 0 0
0 38 9 0 0 0 0
0 38 10 0 0 0 0
0 38 11 0 0 0 0
0 38 12 0 0 0 0
0 38 13 0 0 0 0
0 38 14 0 0 0 0
0 38 15 0 0 0 0
0 38 16 0 0 0 0
0 38 17 0 0 0 0
0 38 18 0 0 0 0
0 38 19 0 0 0 0
0 39 0 0 0 0 0
0 39 19 0 0 0 0
0 40 0 0 0 0 0
0 40 1 0 0 0 0
0 40 2 0 0 0 0
0 40 3 0 0 0 0
0 40 4 0 0 0 0
0 40 5 0 0 0 0
0 40 6 0 0 0 0
0 40 7 0 0 0 0
0 40 8 0 0 0 0
0 40 9 0 0 0 0
0 40 10 0 0 0 0
0 40 11 0 0 0 0
0 40 12 0 0 0 0
0 40 13 0 0 0 0
0 40 14 0 0 0 0
0 40 15 0 0 0 0
0 40 16 0 0 0 0
0 40 17 0 0 0 0
0 40 18 0 0 0 0
0 40 19 0 0 0 0
0 41 0 0 0 0 0
0 41 19 0 0 0 0
0 42 0 0 0 0 0
0 42 19 0 0 0 0
0 43 0 0 0 0 0
0 43 1 0 0 0 0
0 43 2 0 0 0 0
0 43 3 0 0 0 0
0 43 4 0 0 0 0
0 43 5 0 0 0 0
0 43 6 0 0 0 0
0 43 7 0 0 0 0
0 43 8 0 0 0 0
0 43 9 0 0 0 0
0 43 10 0 0 0 0
0 43 11 0 0 0 0
0 43 12 0 0 0 0
0 43 13 0 0 0 0
0 43 14 0 0 0 0
0 43 15 0 0 0 0
0 43 16 0 0 0 0
0 43 17 0 0 0 0
0 43 18 0 0 0 0
0 43 19 0 0 0 0
0 44 0 0 0 0 0
0 44 19 0 0 0 0
0 45 0 0 0 0 0
0 45 1 0 0 0 0
0 45 2 0 0 0 0
0 45 3 0 0 0 0
0 45 4 0 0 0 0
0 45 5 0 0 0 0
0 45 6 0 0 0 0
0 45 7 0 0 0 0
0 45 8 0 0 0 0
0 45 9 0 0 0 0
0 45 10 0 0 0 0
0 45 11 0 0 0 0
0 45 12 0 0 0 0
0 45 13 0 0 0 0
0 45 14 0 0 0 0
0 45 15 0 0 0 0
0 45 16 0 0 0 0
0 45 17 0 0 0 0
0 45 18 0 0 0 0
0 45 19 0 0 0 0
0 46 0 0 0 0 0
0 46 19 0 0 0 0
0 47 0 0 0 0 0
0 47 1 0 0 0 0
0 47 2 0 0 0 0
0 47 3 0 0 0 0
0 47 4 0 0 0 0
0 47 5 0 0 0 0
0 47 6 0 0 0 0
0 47 7 0 0 0 0
0 47 8 0 0 0 0
0 47 9 0 0 0 0
0 47 10 0 0 0 0
0 47 11 0 0 0 0
0 47 12 0 0 0 0
0 47 13 0 0 0 0
0 47 14 0 0 0 0
0 47 15 0 0 0 0
0 47 16 0 0 0 0
0 47 17 0 0 0 0
0 47 18 0 0 0 0
0 47 19 0 0 0 0
0 48 0 0 0 0 0
0 48 19 0 0 0 0
0 49 0 0 0 0 0
0 49 1 0 0 0 0
0 49 2 0 0 0 0
0 49 3 0 0 0 0
0 49 4 0 0 0 0
0 49 5 0 0 0 0
0 49 6 0 0 0 0
0 49 7 0 0 0 0
0 49 8 0 0 0 0
0 49 9 0 0 0 0
0 49 10 0 0 0 0
0 49 11 0 0 0 0
0 49 12 0 0 0 0
0 49 13 0 0 0 0
0 49 14 0 0 0 0
0 49 15 0 0 0 0
0 49 16 0 0 0 0
0 49 17 0 0 0 0
0 49 18 0 0 0 0
0 49 19 0 0 0 0
0 50 0 0 0 0 0
0 50 19 0 0 0 0
0 51 0 0 0 0 0
0 51 1 0 0 0 0
0 51 2 0 0 0 0
0 51 3 0 0 0 0
0 51 4 0 0 0 0
0 51 5 0 0 0 0
0 51 6 0 0 0 0
0 51 7 0 0 0 0
0 51 8 0 0 0 0
0 51 9 0 0 0 0
0 51 10 0 0 0 0
0 51 11 0 0 0 0
0 51 12 0 0 0 0
0 51 13 0 0 0 0
0 51 14 0 0 0 0
0 51 15 0 0 0 0
0 51 16 0 0 0 0
0 51 17 0 0 0 0
0 51 18 0 0 0 0
0 51 19 0 0 0 0
0 52 0 0 0 0 0
0 52 1 0 0 0 0
0 52 2 0 0 0 0
0 52 3 0 0 0 0
0 52 4 0 0 0 0
0 52 5 0 0 0 0
0 52 6 0 0 0 0
0 52 7 0 0 0 0
0 52 8 0 0 0 0
0 52 9 0 0 0 0
0 52 10 0 0 0 0
0 52 11 0 0 0 0
0 52 12 0 0 0 0
0 52 13 0 0 0 0
0 52 14 0 0 0 0
0 52 15 0 0 0 0
0 52 16 0 0 0 0
0 52 17 0 0 0 0
0 52 18 0 0 0 0
0 52 19 0 0 0 0
0 53 0 0 0 0 0
0 53 1 0 0 0 0
0 53 2 0 0 0 0
0 53 3 0 0 0 0
0 53 4 0 0 0 0
0 53 5 0 0 0 0
0 53 6 0 0 0 0
0 53 7 0 0 0 0
0 53 8 0 0 0 0
0 53 9 0 0 0 0
0 53 10 0 0 0 0
0 53 11 0 0 0 0
0 53 12 0 0 0 0
0 53 13 0 0 0 0
0 53 14 0 0 0 0
0 53 15 0 0 0 0
0 53 16 0 0 0 0
0 53 17 0 0 0 0
0 53 18 0 0 0 0
0 53 19 0 0 0 0
0 54 0 0 0 0 0
0 54 1 0 0 0 0
0 54 2 0 0 0 0
0 54 3 0 0 0 0
0 54 4 0 0 0 0
0 54 5 0 0 0 0
0 54 6 0 0 0 0
0 54 7 0 0 0 0
0 54 8 0 0 0 0
0 54 9 0 0 0 0
0 54 10 0 0 0 0
0 54 11 0 0 0 0
0 54 12 0 0 0 0
0 54 13 0 0 0 0
0 54 14 0 0 0 0
0 54 15 0 0 0 0
0 54 16 0 0 0 0
0 54 17 0 0 0 0
0 54 18 0 0 0 0
0 54 19 0 0 0 0
0 55 0 0 0 0 0
0 55 1 0 0 0 0
0 55 2 0 0 0 0
0 55 3 0 0 0 0
0 55 4 0 0 0 0
0 55 5 0 0 0 0
0 55 6 0 0 0 0
0 55 7 0 0 0 0
0 55 8 0 0 0 0
0 55 9 0 0 0 0
0 55 10 0 0 0 0
0 55 11 0 0 0 0
0 55 12 0 0 0 0
0 55 13 0 0 0 0
0 55 14 0 0 0 0
0 55 15 0 0 0 0
0 55 16 0 0 0 0
0 55 17 0 0 0 0
0 55 18 0 0 0 0
0 55 19 0 0 0 0
0 56 0 0 0 0 0
0 56 1 0 0 0 0
0 56 2 0 0 0 0
0 56 3 0 0 0 0
0 56 4 0 0 0 0
0 56 5 0 0 0 0
0 56 6 0 0 0 0
0 56 7 0 0 0 0
0 56 8 0 0 0 0
0 56 9 0 0 0 0
0 56 10 0 0 0 0
0 56 11 0 0 0 0
0 56 12 0 0 0 0
0 56 13 0 0 0 0
0 56 14 0 0 0 0
0 56 15 0 0 0 0
0 56 16 0 0 0 0
0 56 17 0 0 0 0
0 56 18 0 0 0 0
0 56 19 0 0 0 0
0 57 0 0 0 0 0
0 57 1 0 0 0 0
0 57 2 0 0 0 0
0 57 3 0 0 0 0
0 57 4 0 0 0 0
0 57 5 0 0 0 0
0 57 6 0 0 0 0
0 57 7 0 0 0 0
0 57 8 0 0 0 0
0 57 9 0 0 0 0
0 57 10 0 0 0 0
0 57 11 0 0 0 0
0 57 12 0 0 0 0
0 57 13 0 0 0 0
0 57 14 0 0 0 0
0 57 15 0 0 0 0
0 57 16 0 0 0 0
0 57 17 0 0 0 0
0 57 18 0 0 0 0
0 57 19 0 0 0 0
0 58 0 0 0 0 0
0 58 19 0 0 0 0
0 59 0 0 0 0 0
0 59 1 0 0 0 0
0 59 2 0 0 0 0
0 59 3 0 0 0 0
0 59 4 0 0 0 0
0 59 5 0 0 0 0
0 59 6 0 0 0 0
0 59 7 0 0 0 0
0 59 8 0 0 0 0
0 59 9 0 0 0 0
0 59 10 0 0 0 0
0 59 11 0 0 0 0
0 59 12 0 0 0 0
0 59 13 0 0 0 0
0 59 14 0 0 0 0
0 59 15 0 0 0 0
0 59 16 0 0 0 0
0 59 17 0 0 0 0
0 59 18 0 0 0 0
0 59 19 0 0 0 0
0 60 0 0 0 0 0
0 60 1 0 0 0 0
0 60 2 0 0 0 0
0 60 3 0 0 0 0
0 60 4 0 0 0 0
0 60 5 0 0 0 0
0 60 6 0 0 0 0
0 60 7 0 0 0 0
0 60 8 0 0 0 0
0 60 9 0 0 0 0
0 60 10 0 0 0 0
0 60 11 0 0 0 0
0 60 12 0 0 0 0
0 60 13 0 0 0 0
0 60 14 0 0 0 0
0 60 15 0 0 0 0
0 60 16 0 0 0 0
0 60 17 0 0 0 0
0 60 18 0 0 0 0
0 60 19 0 0 0 0
0 61 0 0 0 0 0
0 61 19 0 0 0 0
0 62 0 0 0 0 0
0 62 1 0 0 0 0
0 62 2 0 0 0 0
0 62 3 0 0 0 0
0 62 4 0 0 0 0
0 62 5 0 0 0 0
0 62 6 0 0 0 0
0 62 7 0 0 0 0
0 62 8 0 0 0 0
0 62 9 0 0 0 0
0 62 10 0 0 0 0
0 62 11 0 0 0 0
0 62 12 0 0 0 0
0 62 13 0 0 0 0
0 62 14 0 0 0 0
0 62 15 0 0 0 0
0 62 16 0 0 0 0
0 62 17 0 0 0 0
0 62 18 0 0 0 0
0 62 19 0 0 0 0
0 63 0 0 0 0 0
0 63 19 0 0 0 0
0 64 0 0 0 0 0
0 64 1 0 0 0 0
0 64 2 0 0 0 0
0 64 3 0 0 0 0
0 64 4 0 0 0 0
0 64 5 0 0 0 0
0 64 6 0 0 0 0
0 64 7 0 0 0 0
0 64 8 0 0 0 0
0 64 9 0 0 0 0
0 64 10 0 0 0 0
0 64 11 0 0 0 0
0 64 12 0 0 0 0
0 64 13 0 0 0 0
0 64 14 0 0 0 0
0 64 15 0 0 0 0
0 64 16 0 0 0 0
0 64 17 0 0 0 0
0 64 18 0 0 0 0
0 64 19 0 0 0 0
0 65 0 0 0 0 0
0 65 19 0 0 0 0
0 66 0 0 0 0 0
0 66 1 0 0 0 0
0 66 2 0 0 0 0
0 66 3 0 0 0 0
0 66 4 0 0 0 0
0 66 5 0 0 0 0
0 66 6 0 0 0 0
0 66 7 0 0 0 0
0 66 8 0 0 0 0
0 66 9 0 0 0 0
0 66 10 0 0 0 0
0 66 11 0 0 0 0
0 66 12 0 0 0 0
0 66 13 0 0 0 0
0 66 14 0 0 0 0
0 66 15 0 0 0 0
0 66 16 0 0 0 0
0 66 17 0 0 0 0
0 66 18 0 0 0 0
0 66 19 0 0 0 0
0 67 0 0 0 0 0
0 67 19 0 0 0 0
0 68 0 0 0 0 0
0 68 1 0 0 0 0
0 68 2 0 0 0 0
0 68 3 0 0 0 0
0 68 4 0 0 0 0
0 68 5 0 0 0 0
0 68 6 0 0 0 0
0 68 7 0 0 0 0
0 68 8 0 0 0 0
0 68 9 0 0 0 0
0 68 10 0 0 0 0
0 68 11 0 0 0 0
0 68 12 0 0 0 0
0 68 13 0 0 0 0
0 68 14 0 0 0 0
0 68 15 0 0 0 0
0 68 16 0 0 0 0
0 68 17 0 0 0 0
0 68 18 0 0 0 0
0 68 19 0 0 0 0
0 69 0 0 0 0 0
0 69 19 0 0 0 0
0 70 0 0 0 0 0
0 70 1 0 0 0 0
0 70 2 0 0 0 0
0 70 3 0 0 0 0
0 70 4 0 0 0 0
0 70 5 0 0 0 0
0 70 6 0 0 0 0
0 70 7 0 0 0 0
0 70 8 0 0 0 0
0 70 9 0 0 0 0
0 70 10 0 0 0 0
0 70 11 0 0 0 0
0 70 12 0 0 0 0
0 70 13 0 0 0 0
0 70 14 0 0 0 0
0 70 15 0 0 0 0
0 70 16 0 0 0 0
0 70 17 0 0 0 0
0 70 18 0 0 0 0
0 70 19 0 0 0 0
0 71 0 0 0 0 0
0 71 19 0 0 0 0
0 72 0 0 0 0 0
0 72 1 0 0 0 0
0 72 2 0 0 0 0
0 72 3 0 0 0 0
0 72 4 0 0 0 0
0 72 5 0 0 0 0
0 72 6 0 0 0 0
0 72 7 0 0 0 0
0 72 8 0 0 0 0
0 72 9 0 0 0 0
0 72 10 0 0 0 0
0 72 11 0 0 0 0
0 72 12 0 0 0 0
0 72 13 0 0 0 0
0 72 14 0 0 0 0
0 72 15 0 0 0 0
0 72 16 0 0 0 0
0 72 17 0 0 0 0
0 72 18 0 0 0 0
0 72 19 0 0 0 0
0 73 0 0 0 0 0
0 73 19 0 0 0 0
0 74 0 0 0 0 0
0 74 1 0 0 0 0
0 74 2 0 0 0 0
0 74 3 0 0 0 0
0 74 4 0 0 0 0
0 74 5 0 0 0 0
0 74 6 0 0 0 0
0 74 7 0 0 0 0
0 74 8 0 0 0 0
0 74 9 0 0 0 0
0 74 10 0 0 0 0
0 74 11 0 0 0 0
0 74 12 0 0 0 0
0 74 13 0 0 0 0
0 74 14 0 0 0 0
0 74 15 0 0 0 0
0 74 16 0 0 0 0
0 74 17 0 0 0 0
0 74 18 0 0 0 0
0 74 19 0 0 0 0
0 75 0 0 0 0 0
0 75 19 0 0 0 0
0 76 0 0 0 0 0
0 76 2 0 0 0 0
0 76 3 0 0 0 0
0 76 4 0 0 0 0
0 76 5 0 0 0 0
0 76 6 0 0 0 0
0 76 7 0 0 0 0
0 76 8 0 0 0 0
0 76 9 0 0 0 0
0 76 10 0 0 0 0
0 76 11 0 0 0 0
0 76 12 0 0 0 0
0 76 13 0 0 0 0
0 76 14 0 0 0 0
0 76 15 0 0 0 0
0 76 16 0 0 0 0
0 76 17 0 0 0 0
0 76 19 0 0 0 0
0 77 0 0 0 0 0
0 77 1 0 0 0 0
0 77 18 0 0 0 0
0 77 19 0 0 0 0
0 78 0 0 0 0 0
